PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Shai Gilgeous-Alexander;SG;OKC;21;39;22;17;1377;777;285;614;46.4;47;140;33.6;160;196;81.6;27;181;208;106;75;47;17;62;1302.6;1;0;47
Evan Fournier;SG;ORL;27;39;18;21;1214;742;264;557;47.4;101;249;40.6;113;139;81.3;5;98;103;124;76;42;7;97;1122.6;0;0;-9
Lou Williams;SG;LAC;33;37;25;12;1125;733;240;564;42.6;71;188;37.8;182;212;85.8;17;94;111;233;116;24;6;55;1189.7;2;0;114
Jrue Holiday;SG;NOP;29;34;12;22;1212;667;266;608;43.8;67;196;34.2;68;96;70.8;45;120;165;221;105;58;25;72;1340.5;5;0;-120
Jaylen Brown;SG;BOS;23;33;22;11;1102;656;239;487;49.1;69;176;39.2;109;142;76.8;33;192;225;74;76;38;9;96;1102;5;0;99
Alec Burks;SG;GSW;28;38;8;30;1104;601;193;470;41.1;60;165;36.4;155;173;89.6;30;146;176;118;60;43;12;86;1094.2;1;0;-190
Kendrick Nunn;SG;MIA;24;39;27;12;1178;601;240;536;44.8;75;224;33.5;46;58;79.3;10;95;105;139;68;35;8;92;996.5;0;0;127
JJ Redick;SG;NOP;35;37;14;23;1053;581;182;403;45.2;117;252;46.4;100;111;90.1;8;99;107;74;41;13;6;56;836.4;0;0;-19
Jordan Clarkson;SG;UTA;27;38;17;21;896;560;197;441;44.7;78;213;36.6;88;104;84.6;26;59;85;82;47;23;12;48;843;0;0;-73
Fred VanVleet;SG;TOR;25;31;20;11;1125;557;183;464;39.4;80;215;37.2;111;131;84.7;9;111;120;218;77;59;12;69;1164;6;0;83
RJ Barrett;SG;NYK;19;39;11;28;1235;549;202;511;39.5;41;134;30.6;104;174;59.8;40;164;204;96;86;42;15;89;1022.8;2;0;-232
D'Angelo Russell;SG;GSW;23;23;6;17;725;545;191;437;43.7;79;213;37.1;84;109;77.1;7;74;81;137;69;19;8;49;859.7;0;0;-137
Joe Harris;SG;BKN;28;38;18;20;1209;542;202;435;46.4;96;232;41.4;42;55;76.4;34;127;161;84;54;25;12;89;918.2;0;0;52
Will Barton;SG;DEN;29;36;25;11;1195;528;204;455;44.8;55;157;35;65;87;74.7;58;193;251;130;50;39;18;78;1145.2;7;0;185
Tyler Herro;SG;MIA;19;38;26;12;1078;509;186;446;41.7;80;208;38.5;57;67;85.1;13;153;166;82;67;24;3;49;845.2;0;0;1
Tim Hardaway Jr.;SG;DAL;27;36;23;13;931;503;175;411;42.6;94;241;39;59;76;77.6;13;89;102;60;30;21;4;57;760.4;0;0;182
Josh Richardson;SG;PHI;26;32;18;14;1028;496;182;415;43.9;57;162;35.2;75;94;79.8;25;79;104;112;68;33;19;89;876.8;0;0;71
Terrence Ross;SG;ORL;28;37;17;20;936;496;171;416;41.1;78;236;33.1;76;90;84.4;9;93;102;31;37;38;11;55;774.9;0;0;-52
Luke Kennard;SG;DET;23;28;11;17;922;442;151;342;44.2;73;183;39.9;67;75;89.3;9;89;98;115;43;12;6;65;743.1;0;0;-22
Bryn Forbes;SG;SAS;26;38;17;21;983;435;152;374;40.6;86;234;36.8;45;52;86.5;10;81;91;69;34;19;0;68;670.7;0;0;-132
Bogdan Bogdanovic;SG;SAC;27;30;13;17;842;434;158;371;42.6;79;206;38.3;39;59;66.1;10;79;89;108;61;32;8;61;761.8;2;0;-41
Markelle Fultz;SG;ORL;21;38;18;20;1017;432;177;388;45.6;17;67;25.4;61;82;74.4;16;104;120;172;76;50;7;79;929;0;0;49
Langston Galloway;SG;DET;28;40;14;26;1013;419;140;324;43.2;82;207;39.6;57;66;86.4;16;67;83;58;26;29;8;50;690.6;0;0;-54
Norman Powell;SG;TOR;26;28;19;9;811;408;148;298;49.7;55;138;39.9;57;69;82.6;15;93;108;50;44;31;11;54;694.6;0;0;41
Gary Harris;SG;DEN;25;37;26;11;1217;407;153;363;42.1;50;158;31.6;51;62;82.3;20;82;102;81;38;54;10;87;804.9;0;0;114
Ben McLemore;SG;HOU;26;38;26;12;906;383;127;301;42.2;93;255;36.5;36;45;80;15;79;94;38;30;24;9;78;621.8;1;0;232
Anfernee Simons;SG;POR;20;40;16;24;896;382;145;345;42;47;141;33.3;45;59;76.3;16;86;102;54;41;15;6;82;607.4;1;0;-186
Jeremy Lamb;SG;IND;27;28;18;10;827;382;140;313;44.7;36;104;34.6;66;77;85.7;17;116;133;69;35;35;15;62;760.1;2;0;44
Garrett Temple;SG;BKN;33;36;17;19;1052;378;131;356;36.8;75;234;32.1;41;54;75.9;21;102;123;94;47;31;17;64;763.6;0;0;-49
Seth Curry;SG;DAL;29;37;22;15;833;376;132;293;45.1;65;166;39.2;47;50;94;16;56;72;65;37;21;7;64;606.9;0;0;65
Troy Brown Jr.;SG;WAS;20;36;12;24;938;376;146;320;45.6;26;83;31.3;58;75;77.3;44;175;219;77;43;49;4;69;870.3;4;0;-77
Kentavious Caldwell-Pope;SG;LAL;26;39;32;7;986;363;131;280;46.8;55;127;43.3;46;58;79.3;24;60;84;66;34;30;8;71;642.8;0;0;129
Malik Monk;SG;CHA;21;41;14;27;798;343;132;312;42.3;37;143;25.9;42;53;79.2;17;92;109;82;51;18;9;57;626.8;1;0;-82
Bruce Brown;SG;DET;23;39;14;25;1076;342;130;298;43.6;21;63;33.3;61;89;68.5;39;135;174;152;68;49;20;105;917.8;1;0;-67
Jarrett Culver;SG;MIN;20;37;15;22;884;338;135;352;38.4;36;137;26.3;32;73;43.8;47;87;134;76;51;38;24;80;747.8;0;0;-36
Danny Green;SG;LAL;32;38;31;7;962;330;117;271;43.2;75;192;39.1;21;28;75;27;112;139;52;33;42;17;86;718.8;0;0;225
Kevin Huerter;SG;ATL;21;29;7;22;792;326;116;279;41.6;59;152;38.8;35;41;85.4;15;97;112;100;50;27;13;63;680.4;0;0;-153
Marcus Smart;SG;BOS;25;28;19;9;869;325;110;295;37.3;56;170;32.9;49;61;80.3;22;66;88;129;36;41;13;66;750.1;0;0;83
Damion Lee;SG;GSW;27;26;6;20;696;321;107;263;40.7;36;100;36;71;81;87.7;23;114;137;61;33;23;1;47;615.9;3;0;-43
Donte DiVincenzo;SG;MIL;22;37;33;4;840;320;121;273;44.3;43;131;32.8;35;43;81.4;33;135;168;84;42;58;8;62;803.6;0;0;327
Furkan Korkmaz;SG;PHI;22;39;24;15;787;316;117;270;43.3;61;162;37.7;21;28;75;8;78;86;32;25;21;7;53;526.2;0;0;80
Jordan McRae;SG;WAS;28;23;8;15;527;314;112;259;43.2;37;82;45.1;53;69;76.8;16;65;81;66;32;16;13;44;565.2;0;0;-33
Justin Holiday;SG;IND;30;39;24;15;977;308;107;260;41.2;67;169;39.6;27;33;81.8;17;115;132;61;22;41;20;69;718.9;0;0;19
Kevin Porter Jr.;SG;CLE;19;34;10;24;742;289;111;253;43.9;27;91;29.7;40;55;72.7;12;100;112;66;59;29;6;89;568.4;0;0;-204
Josh Okogie;SG;MIN;21;36;15;21;859;282;87;225;38.7;26;96;27.1;82;106;77.4;46;113;159;55;53;37;17;79;664.3;0;0;-43
Austin Rivers;SG;HOU;27;36;25;11;825;280;102;252;40.5;42;136;30.9;34;48;70.8;18;65;83;57;21;22;6;69;528.1;0;0;88
E'Twaun Moore;SG;NOP;30;28;13;15;583;280;110;261;42.1;42;107;39.3;18;29;62.1;20;66;86;50;19;19;5;49;511.2;0;0;3
Wesley Matthews;SG;MIL;33;38;32;6;912;279;95;234;40.6;58;163;35.6;31;39;79.5;7;83;90;52;25;25;6;56;533;0;0;273
Delon Wright;SG;DAL;27;37;23;14;770;273;102;211;48.3;24;62;38.7;45;55;81.8;33;101;134;116;31;51;14;45;771.8;0;0;46
Terence Davis;SG;TOR;22;39;25;14;661;273;98;216;45.4;47;123;38.2;30;32;93.8;26;101;127;72;36;20;7;56;578.4;1;0;180
Svi Mykhailiuk;SG;DET;22;35;12;23;697;253;85;210;40.5;64;152;42.1;19;24;79.2;9;43;52;53;36;21;2;47;427.9;0;0;12
DeAndre' Bembry;SG;ATL;25;39;8;31;837;236;100;216;46.3;14;60;23.3;22;43;51.2;32;113;145;78;54;49;16;77;668;2;0;-235
Jordan Poole;SG;GSW;20;34;7;27;723;236;73;278;26.3;38;153;24.8;52;63;82.5;4;60;64;62;33;21;7;55;456.8;0;0;-123
Kyle Korver;SG;MIL;38;35;29;6;573;213;68;170;40;56;138;40.6;21;24;87.5;9;55;64;43;29;16;7;41;394.3;0;0;110
Dwayne Bacon;SG;CHA;24;32;8;24;576;212;81;219;37;18;60;30;32;49;65.3;13;68;81;39;30;21;2;43;406.7;0;0;-102
Caris LeVert;SG;BKN;25;13;6;7;368;208;79;192;41.1;21;55;38.2;29;46;63;14;42;56;45;42;9;1;23;330.7;0;0;-32
Alex Caruso;SG;LAL;25;36;30;6;702;207;73;166;44;24;69;34.8;37;48;77.1;10;62;72;62;32;37;9;57;492.4;0;0;177
Damyean Dotson;SG;NYK;25;34;10;24;562;204;77;191;40.3;34;107;31.8;16;24;66.7;6;55;61;45;13;15;4;24;388.7;0;0;-57
Malik Beasley;SG;DEN;23;29;18;11;472;200;75;190;39.5;39;101;38.6;11;13;84.6;6;42;48;27;25;13;5;31;327.1;0;0;-22
Avery Bradley;SG;LAL;29;25;19;6;599;198;85;187;45.5;19;65;29.2;9;12;75;13;46;59;29;29;23;2;60;358.3;0;0;99
Pat Connaughton;SG;MIL;27;38;34;4;700;196;76;172;44.2;26;90;28.9;18;25;72;31;135;166;66;33;12;21;39;560.2;0;0;98
Grayson Allen;SG;MEM;24;25;11;14;423;192;67;152;44.1;32;81;39.5;26;29;89.7;5;53;58;33;22;7;1;32;313.1;0;0;-61
Landry Shamet;SG;LAC;22;23;14;9;607;191;62;154;40.3;43;116;37.1;24;25;96;3;40;43;36;19;10;5;73;322.6;0;0;-7
Marco Belinelli;SG;SAS;33;34;15;19;514;182;64;179;35.8;32;94;34;22;30;73.3;1;54;55;42;13;8;0;25;322;0;0;32
Nickeil Alexander-Walker;SG;NOP;21;31;11;20;423;180;66;193;34.2;36;104;34.6;12;21;57.1;6;62;68;62;30;9;4;38;363.6;0;0;-31
Eric Gordon;SG;HOU;31;14;10;4;400;176;58;173;33.5;38;118;32.2;22;36;61.1;5;20;25;17;20;6;3;29;238.5;0;0;0
Lonnie Walker IV;SG;SAS;21;30;15;15;356;171;68;151;45;15;41;36.6;20;30;66.7;12;50;62;17;21;11;4;36;294.9;0;0;29
Terrance Ferguson;SG;OKC;21;33;19;14;878;166;60;155;38.7;39;121;32.2;7;9;77.8;20;37;57;32;25;18;11;111;344.4;0;0;-37
Treveon Graham;SG;MIN;26;31;12;19;640;164;59;170;34.7;19;82;23.2;27;37;73;28;68;96;29;17;17;2;64;362.7;0;0;-113
Sterling Brown;SG;MIL;24;29;24;5;458;154;53;139;38.1;25;73;34.2;23;30;76.7;18;98;116;30;26;19;4;33;381.2;1;0;119
Matisse Thybulle;SG;PHI;22;32;22;10;567;147;49;120;40.8;31;71;43.7;18;26;69.2;12;28;40;39;29;44;23;67;425.5;0;0;4
Hamidou Diallo;SG;OKC;21;19;9;10;381;142;58;133;43.6;3;17;17.6;23;35;65.7;18;47;65;13;18;20;5;43;296.5;1;0;-5
Allen Crabbe;SG;ATL;27;27;3;24;505;141;51;140;36.4;30;92;32.6;9;12;75;9;52;61;27;12;15;3;35;296.7;0;0;-169
Denzel Valentine;SG;CHI;26;22;8;14;269;133;50;120;41.7;28;73;38.4;5;5;100;3;38;41;22;12;14;5;28;260.2;0;0;-8
Dzanan Musa;SG;BKN;20;28;14;14;359;128;43;120;35.8;13;57;22.8;29;37;78.4;13;45;58;28;26;10;1;20;246.6;0;0;-50
Marko Guduric;SG;MEM;24;28;11;17;387;127;47;127;37;18;64;28.1;15;17;88.2;12;42;54;38;28;9;6;25;265.8;0;0;-75
Troy Daniels;SG;LAL;28;29;23;6;348;122;45;115;39.1;28;81;34.6;4;7;57.1;5;29;34;9;7;7;2;21;196.3;0;0;-10
Allonzo Trier;SG;NYK;23;18;2;16;223;118;36;75;48;15;41;36.6;31;39;79.5;1;21;22;22;20;2;4;23;175.4;0;0;-74
Theo Pinson;SG;BKN;24;24;11;13;318;113;42;142;29.6;14;71;19.7;15;16;93.8;9;36;45;46;31;11;2;31;244;0;0;-37
Gary Trent Jr.;SG;POR;20;27;10;17;345;112;40;108;37;26;67;38.8;6;6;100;6;24;30;15;8;12;5;24;213.5;0;0;-32
David Nwaba;SG;BKN;26;20;8;12;268;104;37;71;52.1;12;28;42.9;18;27;66.7;8;37;45;8;8;11;12;32;231;0;0;35
Rodney McGruder;SG;LAC;28;28;18;10;465;102;39;100;39;17;58;29.3;7;14;50;16;64;80;18;10;14;6;45;275;0;0;60
Jerome Robinson;SG;LAC;22;32;21;11;363;101;38;110;34.5;15;54;27.8;10;17;58.8;4;43;47;29;22;8;7;44;223.9;0;0;67
Garrison Mathews;SG;WAS;23;15;6;9;196;93;23;50;46;18;42;42.9;29;32;90.6;6;17;23;10;7;3;1;26;140.6;0;0;47
Jacob Evans;SG;GSW;22;20;5;15;304;93;32;103;31.1;10;27;37;19;23;82.6;7;25;32;21;23;6;7;29;178.9;0;0;-69
Wayne Ellington;SG;NYK;32;22;3;19;312;91;31;97;32;25;80;31.3;4;6;66.7;2;36;38;21;14;8;2;21;184.1;0;0;-27
Javonte Green;SG;BOS;26;29;21;8;231;87;36;65;55.4;5;16;31.3;10;13;76.9;9;35;44;9;11;10;4;22;184.3;0;0;6
Timothe Luwawu-Cabarrot;SG;BKN;24;16;5;11;275;80;27;68;39.7;12;33;36.4;14;19;73.7;8;27;35;12;16;7;1;29;148;0;0;-70
Matt Thomas;SG;TOR;25;15;10;5;180;79;27;58;46.6;20;43;46.5;5;7;71.4;3;19;22;6;6;4;0;15;120.4;0;0;17
Reggie Bullock;SG;NYK;28;7;2;5;165;76;31;70;44.3;13;36;36.1;1;2;50;4;7;11;11;1;12;0;16;140.7;0;0;-35
CJ Miles;SG;WAS;32;10;4;6;161;64;19;59;32.2;11;35;31.4;15;20;75;4;8;12;12;4;10;4;14;134.4;0;0;-8
Justin James;SG;SAC;22;21;8;13;189;64;27;66;40.9;7;22;31.8;3;11;27.3;4;22;26;13;7;5;8;13;146.7;0;0;-30
Iman Shumpert;SG;BKN;29;13;9;4;241;54;21;64;32.8;8;33;24.2;4;7;57.1;9;25;34;12;10;12;2;21;144.8;0;0;-52
Terance Mann;SG;LAC;23;24;16;8;204;52;21;42;50;2;9;22.2;8;10;80;3;22;25;28;12;6;3;26;139;0;0;14
Deonte Burton;SG;OKC;25;22;13;9;178;51;21;61;34.4;5;29;17.2;4;7;57.1;5;23;28;9;6;3;4;18;113.1;0;0;-23
Shake Milton;SG;PHI;23;12;9;3;102;47;16;42;38.1;5;22;22.7;10;13;76.9;2;13;15;9;13;1;1;15;71.5;0;0;6
Tyrone Wallace;SG;ATL;25;14;3;11;160;40;14;44;31.8;1;15;6.7;11;17;64.7;3;19;22;13;10;7;1;19;99.9;0;0;-32
Ryan Broekhoff;SG;DAL;29;10;7;3;77;37;11;25;44;10;20;50;5;6;83.3;1;13;14;4;2;2;1;7;66.8;0;0;5
Courtney Lee;SG;DAL;34;9;7;2;72;33;13;22;59.1;7;12;58.3;0;0;0;0;3;3;3;2;0;2;6;45.1;0;0;9
Kadeem Allen;SG;NYK;26;7;2;5;66;32;13;29;44.8;4;10;40;2;4;50;2;3;5;12;5;3;1;3;63;0;0;-16
Jaylen Nowell;SG;MIN;20;7;1;6;81;31;11;31;35.5;2;17;11.8;7;8;87.5;2;3;5;6;3;0;1;3;46;0;0;-6
Romeo Langford;SG;BOS;20;9;8;1;92;21;7;18;38.9;2;9;22.2;5;6;83.3;4;4;8;2;2;3;2;6;46.6;0;0;44
Malcolm Miller;SG;TOR;26;20;17;3;110;18;6;19;31.6;5;15;33.3;1;6;16.7;1;13;14;8;3;4;2;10;61.8;0;0;43
Melvin Frazier Jr.;SG;ORL;23;11;4;7;43;18;6;17;35.3;4;7;57.1;2;4;50;1;3;4;1;2;3;2;8;37.3;0;0;1
Naz Mitrou-Long;SG;IND;26;3;2;1;43;14;6;16;37.5;2;11;18.2;0;0;0;0;6;6;7;2;1;1;1;35.7;0;0;18
Charles Brown Jr.;SG;ATL;22;5;0;5;27;13;3;10;30;2;4;50;5;5;100;2;2;4;1;0;0;2;0;25.3;0;0;26
Yuta Watanabe;SG;MEM;25;4;1;3;18;7;3;6;50;1;2;50;0;0;0;1;4;5;0;1;0;1;1;15;0;0;13
Devon Hall;SG;OKC;24;5;3;2;20;5;1;5;20;0;2;0;3;4;75;0;1;1;3;1;0;0;1;9.7;0;0;20
Max Strus;SG;CHI;23;2;0;2;6;5;2;3;66.7;0;1;0;1;1;100;1;0;1;0;0;0;0;1;6.2;0;0;15
Daryl Macon;SG;MIA;24;4;4;0;14;3;1;3;33.3;1;2;50;0;0;0;0;0;0;1;2;0;0;1;2.5;0;0;0
Brian Bowen II;SG;IND;21;3;2;1;10;2;1;4;25;0;1;0;0;0;0;0;1;1;0;0;0;1;0;6.2;0;0;3
DaQuan Jeffries;SG;SAC;22;2;0;2;11;2;1;1;100;0;0;0;0;0;0;1;0;1;1;0;0;0;1;4.7;0;0;5
Khyri Thomas;SG;DET;23;2;1;1;6;1;0;0;0;0;0;0;1;2;50;0;0;0;0;0;0;0;0;1;0;0;-4
John Konchar;SG;MEM;23;2;1;1;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1.2;0;0;-7
Miye Oni;SG;UTA;22;3;2;1;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.2;0;0;-12
Talen Horton-Tucker;SG;LAL;19;2;1;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;6;0;0;-7
Zach Norvell Jr.;SG;LAL;22;2;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1.2;0;0;-4
Michael Frazier;SG;HOU;25;2;1;1;14;5;2;5;40;1;4;25;0;0;0;1;2;3;1;0;0;0;2;10.1;0;0;-4
Antonius Cleveland;SG;DAL;25;2;1;1;6;2;1;1;100;0;0;0;0;0;0;0;2;2;0;1;0;0;0;3.4;0;0;1
Kyle Guy;SG;SAC;22;1;0;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5
Paul Watson;SG;ATL;25;2;0;2;17;0;0;7;0;0;3;0;0;0;0;0;2;2;3;0;1;0;1;9.9;0;0;10
