PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Stanley Johnson;SF;TOR;23;20;15;5;96;23;8;31;25.8;2;13;15.4;5;6;83.3;3;19;22;8;8;4;2;10;71.4;0;0;-11
Ignas Brazdeikis;SF;NYK;21;9;1;8;53;17;6;22;27.3;1;9;11.1;4;5;80;2;3;5;4;2;0;1;3;30;0;0;-12
Vlatko Cancar;SF;DEN;22;13;7;6;44;17;6;15;40;1;6;16.7;4;4;100;5;5;10;3;3;1;1;7;36.5;0;0;-5
Chandler Parsons;SF;ATL;31;5;0;5;54;14;5;18;27.8;4;14;28.6;0;0;0;1;6;7;3;3;4;1;3;38.9;0;0;-40
BJ Johnson;SF;ORL;24;8;4;4;46;13;5;18;27.8;1;6;16.7;2;2;100;1;5;6;2;3;2;0;0;26.2;0;0;-23
Keldon Johnson;SF;SAS;20;5;1;4;25;13;6;15;40;0;1;0;1;2;50;2;4;6;3;1;0;0;2;23.7;0;0;4
KZ Okpala;SF;MIA;20;5;2;3;26;7;3;5;60;0;1;0;1;2;50;1;4;5;1;1;2;1;2;22.5;0;0;-15
Zylan Cheatham;SF;NOP;24;3;2;1;31;4;2;5;40;0;1;0;0;0;0;1;5;6;2;3;0;1;5;14.2;0;0;-30
Isaiah Roby;SF;OKC;22;3;2;1;11;0;0;1;0;0;0;0;0;0;0;0;2;2;0;1;0;0;1;1.4;0;0;-4
Stanton Kidd;SF;UTA;27;4;3;1;15;0;0;3;0;0;1;0;0;0;0;0;3;3;1;2;0;0;3;3.1;0;0;-1
James Harden;SG;HOU;30;56;38;18;2061;1955;566;1287;44;258;717;36;565;654;86.4;60;298;358;411;249;94;52;190;3190.1;18;3;292
Bradley Beal;SG;WAS;26;52;18;34;1864;1580;540;1180;45.8;148;430;34.4;352;417;84.4;50;175;225;316;175;63;19;118;2395;8;0;-174
Zach LaVine;SG;CHI;24;60;20;40;2085;1530;539;1199;45;184;484;38;268;334;80.2;41;248;289;254;206;88;28;131;2399.8;2;0;-191
Devin Booker;SG;PHX;23;58;24;34;2090;1509;509;1041;48.9;115;320;35.9;376;409;91.9;26;212;238;369;227;42;14;172;2289.1;8;0;62
Donovan Mitchell;SG;UTA;23;58;36;22;1996;1436;529;1154;45.8;144;392;36.7;234;274;85.4;41;213;254;246;156;60;11;143;2166.8;1;0;100
DeMar DeRozan;SG;SAS;30;56;24;32;1909;1268;472;891;53;8;30;26.7;316;374;84.5;36;279;315;298;138;57;14;150;2168;4;0;-111
CJ McCollum;SG;POR;28;57;25;32;2051;1266;500;1115;44.8;160;418;38.3;106;143;74.1;38;192;230;240;108;41;36;144;2025;4;0;-6
Spencer Dinwiddie;SG;BKN;26;59;26;33;1851;1234;401;963;41.6;115;372;30.9;317;407;77.9;29;178;207;402;160;36;18;169;2087.4;9;0;73
Buddy Hield;SG;SAC;27;60;26;34;1947;1196;430;1004;42.8;225;583;38.6;111;130;85.4;54;238;292;188;143;54;17;143;1898.4;2;0;-56
Shai Gilgeous-Alexander;SG;OKC;21;60;37;23;2124;1156;417;898;46.4;74;213;34.7;248;310;80;45;328;373;198;114;65;40;102;2101.6;9;1;144
Evan Fournier;SG;ORL;27;59;26;33;1870;1119;397;846;46.9;160;394;40.6;165;202;81.7;17;138;155;189;119;68;12;144;1709.5;0;0;-111
Lou Williams;SG;LAC;33;57;39;18;1687;1093;359;858;41.8;105;287;36.6;270;314;86;27;149;176;335;170;38;10;76;1780.7;2;0;198
Jaylen Brown;SG;BOS;23;49;33;16;1667;1000;371;756;49.1;104;272;38.2;154;209;73.7;53;260;313;106;114;54;16;147;1630.6;6;0;189
Jrue Holiday;SG;NOP;29;51;22;29;1774;973;383;863;44.4;104;294;35.4;103;146;70.5;61;176;237;346;150;86;42;109;2010.4;9;0;1
D'Angelo Russell;SG;MIN;24;40;9;31;1297;945;330;764;43.2;146;389;37.5;139;174;79.9;16;138;154;260;126;41;12;78;1552.8;3;0;-259
Kendrick Nunn;SG;MIA;24;57;37;20;1712;902;355;787;45.1;116;327;35.5;76;91;83.5;17;134;151;201;93;48;11;130;1468.7;0;0;112
Jordan Clarkson;SG;UTA;27;58;27;31;1406;892;327;703;46.5;123;329;37.4;115;136;84.6;45;113;158;117;74;38;15;82;1342.1;0;0;-52
Tim Hardaway Jr.;SG;DAL;27;58;36;22;1624;890;308;703;43.8;163;402;40.5;111;139;79.9;21;159;180;112;55;35;4;99;1336;0;0;332
Fred VanVleet;SG;TOR;26;48;35;13;1719;845;287;701;40.9;131;338;38.8;140;166;84.3;18;162;180;317;110;91;13;118;1738.5;6;0;191
Alec Burks;SG;PHI;28;55;15;40;1533;844;270;669;40.4;93;253;36.8;211;235;89.8;39;208;247;164;80;54;17;116;1519.4;1;0;-285
Terrence Ross;SG;ORL;29;58;26;32;1568;816;277;705;39.3;139;411;33.8;123;146;84.2;13;176;189;67;56;65;19;83;1339.3;0;0;-61
JJ Redick;SG;NOP;35;54;24;30;1425;805;251;558;45;156;345;45.2;147;163;90.2;9;131;140;108;65;19;9;86;1154;0;0;13
Joe Harris;SG;BKN;28;58;26;32;1812;800;301;647;46.5;140;342;40.9;58;79;73.4;53;197;250;124;82;35;15;129;1354;0;0;119
Will Barton;SG;DEN;29;53;36;17;1741;782;295;664;44.4;95;246;38.6;97;127;76.4;74;259;333;201;81;55;26;111;1645.1;7;0;231
Seth Curry;SG;DAL;29;57;34;23;1395;706;252;511;49.3;129;288;44.8;73;86;84.9;26;109;135;115;55;35;8;97;1114.5;0;0;152
Bogdan Bogdanovic;SG;SAC;27;49;24;25;1386;697;252;594;42.4;124;349;35.5;69;96;71.9;17;138;155;150;83;50;11;106;1208;2;0;-57
Markelle Fultz;SG;ORL;21;59;27;32;1671;695;286;615;46.5;27;111;24.3;96;130;73.8;28;171;199;302;124;78;9;113;1523.8;3;1;-65
RJ Barrett;SG;NYK;19;50;14;36;1520;691;253;640;39.5;54;170;31.8;131;221;59.3;47;205;252;123;108;45;16;110;1252.9;2;0;-298
Josh Richardson;SG;PHI;26;47;28;19;1445;655;244;568;43;69;212;32.5;98;124;79;37;124;161;147;91;45;32;118;1208.7;0;0;102
Bryn Forbes;SG;SAS;26;58;25;33;1459;643;223;541;41.2;135;352;38.4;62;75;82.7;12;107;119;105;53;32;0;109;986.3;0;0;-167
Langston Galloway;SG;DET;28;62;20;42;1598;632;218;505;43.2;125;314;39.8;71;82;86.6;29;106;135;96;38;43;10;91;1059;0;0;-111
Kevin Huerter;SG;ATL;21;51;18;33;1577;628;229;550;41.6;117;301;38.9;53;64;82.8;32;178;210;180;81;45;24;123;1276;1;0;-197
Norman Powell;SG;TOR;26;40;29;11;1148;627;227;458;49.6;82;209;39.2;91;110;82.7;23;131;154;67;58;48;15;82;1043.3;0;0;148
Marcus Smart;SG;BOS;25;48;32;16;1542;618;208;548;38;114;321;35.5;88;108;81.5;35;143;178;235;78;81;24;126;1421.1;1;0;233
Tyler Herro;SG;MIA;20;46;31;15;1273;603;219;529;41.4;99;252;39.3;66;79;83.5;14;172;186;91;72;29;7;58;998.7;0;0;-6
Ben McLemore;SG;HOU;27;59;39;20;1376;600;203;453;44.8;149;377;39.5;45;60;75;18;115;133;50;45;36;12;123;933.6;1;0;239
Furkan Korkmaz;SG;PHI;22;60;36;24;1305;585;210;485;43.3;118;300;39.3;47;65;72.3;16;122;138;62;45;31;15;82;936.6;0;0;78
Jeremy Lamb;SG;IND;27;46;27;19;1291;577;216;479;45.1;53;158;33.5;92;110;83.6;24;176;200;96;50;55;22;104;1142;2;0;1
Kentavious Caldwell-Pope;SG;LAL;27;59;46;13;1508;571;207;442;46.8;84;212;39.6;73;93;78.5;36;87;123;101;53;52;12;106;1009.1;0;0;199
Malik Monk;SG;CHA;22;55;18;37;1169;564;212;488;43.4;58;204;28.4;82;100;82;27;130;157;114;77;25;16;74;969.4;1;0;-231
Damion Lee;SG;GSW;27;45;10;35;1289;562;192;462;41.6;74;208;35.6;104;117;88.9;31;189;220;121;61;45;6;103;1099.5;3;0;-117
Garrett Temple;SG;BKN;33;54;25;29;1525;560;197;518;38;112;341;32.8;54;71;76.1;28;160;188;137;55;43;25;94;1140.1;1;0;-38
Caris LeVert;SG;BKN;25;34;14;20;963;555;205;514;39.9;57;155;36.8;88;121;72.7;32;95;127;129;87;39;5;66;945.9;0;0;-41
Troy Brown Jr.;SG;WAS;20;56;21;35;1402;553;215;470;45.7;44;132;33.3;79;104;76;59;240;299;129;57;74;5;104;1285.3;4;0;-138
Anfernee Simons;SG;POR;20;60;25;35;1324;540;200;499;40.1;69;206;33.5;71;87;81.6;23;121;144;89;59;22;9;120;880.3;1;0;-258
Jarrett Culver;SG;MIN;21;58;17;41;1400;527;208;528;39.4;60;206;29.1;51;111;45.9;66;131;197;104;78;55;38;113;1120.4;0;0;-115
Gary Harris;SG;DEN;25;51;35;16;1622;518;194;479;40.5;62;196;31.6;68;82;82.9;24;125;149;108;55;64;12;110;1031.8;0;0;143
Malik Beasley;SG;MIN;23;50;28;22;1046;508;184;455;40.4;93;246;37.8;47;57;82.5;15;111;126;67;49;38;8;72;848.7;1;0;-8
Justin Holiday;SG;IND;30;60;36;24;1508;502;173;396;43.7;111;264;42;45;58;77.6;29;167;196;87;34;66;38;109;1145.7;0;0;80
Bruce Brown;SG;DET;23;56;18;38;1572;496;189;427;44.3;31;92;33.7;87;118;73.7;58;207;265;217;97;63;29;157;1318.5;4;0;-123
Josh Okogie;SG;MIN;21;57;17;40;1404;495;158;372;42.5;37;145;25.5;142;180;78.9;78;169;247;89;81;64;26;126;1113.9;0;0;-129
Donte DiVincenzo;SG;MIL;23;55;50;5;1259;491;186;412;45.1;67;200;33.5;52;67;77.6;57;210;267;122;68;75;15;88;1196.4;1;0;414
Terence Davis;SG;TOR;22;60;42;18;1052;484;178;378;47.1;87;214;40.7;41;47;87.2;46;165;211;103;60;32;12;98;963.7;1;0;252
Danny Green;SG;LAL;32;57;45;12;1419;482;171;404;42.3;108;284;38;32;44;72.7;39;154;193;78;51;70;28;120;1073.6;0;0;286
Kevin Porter Jr.;SG;CLE;19;48;15;33;1111;481;181;406;44.6;51;149;34.2;68;94;72.3;22;134;156;103;91;45;13;132;905.7;0;0;-264
Austin Rivers;SG;HOU;27;55;38;17;1293;479;173;405;42.7;76;219;34.7;57;82;69.5;22;110;132;86;32;39;9;102;878.4;0;0;102
Svi Mykhailiuk;SG;DET;22;52;17;35;1167;463;153;363;42.1;106;256;41.4;51;59;86.4;16;75;91;87;57;35;4;80;762.7;0;0;7
Eric Gordon;SG;HOU;31;31;20;11;897;462;151;404;37.4;86;264;32.6;74;99;74.7;8;53;61;48;33;21;11;64;670.2;0;0;41
Jordan Poole;SG;GSW;20;53;10;43;1189;460;152;472;32.2;67;248;27;89;109;81.7;9;102;111;121;67;32;9;89;830.7;0;0;-187
Luke Kennard;SG;DET;23;28;11;17;922;442;151;342;44.2;73;183;39.9;67;75;89.3;9;89;98;115;43;12;6;65;743.1;0;0;-22
Landry Shamet;SG;LAC;22;43;28;15;1228;441;143;330;43.3;103;252;40.9;52;58;89.7;5;80;85;80;34;18;8;122;707;0;0;148
Wesley Matthews;SG;MIL;33;57;49;8;1401;433;147;363;40.5;95;253;37.5;44;58;75.9;19;126;145;86;39;33;9;82;823;0;0;433
Delon Wright;SG;DAL;27;59;36;23;1260;429;163;350;46.6;37;103;35.9;66;84;78.6;61;165;226;197;56;63;19;78;1185.7;1;0;22
E'Twaun Moore;SG;NOP;31;47;24;23;901;422;168;391;43;59;153;38.6;27;41;65.9;29;88;117;71;34;26;9;70;739.9;0;0;-7
Jordan McRae;SG;DEN;28;33;12;21;686;379;135;323;41.8;42;110;38.2;67;87;77;18;91;109;86;38;21;16;63;711.8;0;0;-38
Avery Bradley;SG;LAL;29;45;33;12;1057;377;153;341;44.9;53;145;36.6;18;22;81.8;18;84;102;55;41;38;5;100;669.9;0;0;120
Gary Trent Jr.;SG;POR;21;48;20;28;937;357;130;303;42.9;72;179;40.2;25;30;83.3;18;58;76;42;17;37;11;60;638.2;0;0;-96
Damyean Dotson;SG;NYK;25;47;14;33;823;317;118;282;41.8;59;161;36.6;22;32;68.8;8;80;88;57;21;22;4;44;565.1;0;0;-81
Alex Caruso;SG;LAL;26;55;43;12;993;305;106;250;42.4;36;103;35;57;74;77;13;94;107;99;43;58;16;83;760.9;0;0;243
Kyle Korver;SG;MIL;38;47;40;7;783;301;99;237;41.8;77;189;40.7;26;31;83.9;12;85;97;55;39;20;11;61;553.9;0;0;138
Marco Belinelli;SG;SAS;33;50;22;28;752;285;100;262;38.2;53;148;35.8;32;41;78;4;82;86;63;15;10;1;40;500.7;0;0;23
Lonnie Walker IV;SG;SAS;21;50;23;27;708;282;109;252;43.3;26;65;40;38;53;71.7;20;84;104;39;29;25;12;65;547.3;0;0;-31
Pat Connaughton;SG;MIL;27;56;50;6;1017;279;109;236;46.2;42;125;33.6;19;27;70.4;49;187;236;90;41;16;28;52;788.2;0;0;120
DeAndre' Bembry;SG;ATL;25;43;10;33;915;249;104;228;45.6;15;65;23.1;26;48;54.2;34;118;152;81;60;55;19;84;714.9;2;0;-257
Matisse Thybulle;SG;PHI;22;53;34;19;1037;248;88;218;40.4;48;133;36.1;24;39;61.5;29;50;79;62;42;75;40;117;738.8;0;0;-1
Shake Milton;SG;PHI;23;28;17;11;499;245;86;173;49.7;41;88;46.6;32;40;80;9;52;61;55;30;12;5;55;421.7;0;0;9
Dwayne Bacon;SG;CHA;24;39;10;29;687;224;85;244;34.8;19;67;28.4;35;53;66;15;85;100;52;37;23;2;52;460;0;0;-132
Grayson Allen;SG;MEM;24;30;14;16;498;221;79;176;44.9;33;91;36.3;30;35;85.7;5;61;66;43;23;6;1;36;362.7;0;0;-71
Reggie Bullock;SG;NYK;28;25;8;17;613;220;84;212;39.6;36;106;34;16;19;84.2;13;45;58;36;14;25;1;52;407.6;0;0;-112
Treveon Graham;SG;ATL;26;50;20;30;846;218;78;220;35.5;28;108;25.9;34;51;66.7;42;92;134;37;25;23;6;90;496.3;0;0;-117
Hamidou Diallo;SG;OKC;21;35;19;16;652;215;92;207;44.4;5;31;16.1;26;40;65;27;88;115;21;35;28;7;76;454.5;2;0;-4
Nickeil Alexander-Walker;SG;NOP;21;41;18;23;501;211;77;227;33.9;40;117;34.2;17;28;60.7;8;72;80;74;40;11;7;46;432;0;0;-62
Sterling Brown;SG;MIL;25;42;35;7;612;203;72;195;36.9;33;102;32.4;26;33;78.8;26;130;156;41;34;21;6;45;498.7;1;0;108
Terrance Ferguson;SG;OKC;21;46;27;19;1102;203;71;188;37.8;46;148;31.1;15;19;78.9;21;47;68;44;28;24;15;135;439.6;0;0;-93
Timothe Luwawu-Cabarrot;SG;BKN;24;34;11;23;535;190;62;152;40.8;32;81;39.5;34;43;79.1;18;60;78;17;26;14;3;63;334.1;0;0;-87
Denzel Valentine;SG;CHI;26;31;10;21;376;181;69;172;40.1;38;106;35.8;5;5;100;5;55;60;34;20;20;5;40;359;0;0;-13
Troy Daniels;SG;LAL;28;41;31;10;456;174;62;158;39.2;40;112;35.7;10;16;62.5;12;34;46;14;9;8;3;30;274.2;0;0;-2
Allen Crabbe;SG;MIN;27;37;5;32;653;172;63;177;35.6;36;119;30.3;10;14;71.4;11;66;77;33;17;15;4;47;353.9;0;0;-221
Jerome Robinson;SG;WAS;23;51;33;18;642;172;65;188;34.6;26;90;28.9;16;25;64;7;86;93;56;32;17;11;73;419.6;0;0;-9
Marko Guduric;SG;MEM;24;38;15;23;460;162;58;149;38.9;23;77;29.9;23;25;92;13;55;68;43;34;11;8;32;331.1;0;0;-45
Rodney McGruder;SG;LAC;28;46;30;16;719;152;59;151;39.1;21;76;27.6;13;26;50;25;98;123;29;20;22;8;66;413.1;0;0;11
Allonzo Trier;SG;NYK;24;23;2;21;279;150;49;102;48;18;50;36;34;43;79.1;5;23;28;25;22;3;4;28;220.1;0;0;-65
Wayne Ellington;SG;NYK;32;30;6;24;453;150;50;141;35.5;39;114;34.2;11;13;84.6;4;43;47;28;16;12;2;33;274.4;0;0;-38
Dzanan Musa;SG;BKN;20;35;17;18;404;148;50;139;36;15;65;23.1;33;44;75;19;52;71;31;29;13;1;25;292.7;0;0;-41
Matt Thomas;SG;TOR;25;29;20;9;292;138;49;98;50;34;69;49.3;6;8;75;5;34;39;17;10;7;0;26;221.3;0;0;32
Jacob Evans;SG;MIN;22;29;8;21;418;128;45;134;33.6;13;39;33.3;25;29;86.2;9;32;41;31;25;11;12;41;267.7;0;0;-101
Javonte Green;SG;BOS;26;41;29;12;375;125;48;94;51.1;6;23;26.1;23;36;63.9;16;53;69;21;16;22;5;36;304.3;0;0;7
Theo Pinson;SG;BKN;24;30;13;17;350;120;45;152;29.6;15;78;19.2;15;16;93.8;10;41;51;55;32;16;2;34;285.7;0;0;-25
Victor Oladipo;SG;IND;27;10;5;5;255;120;43;117;36.8;14;53;26.4;20;26;76.9;7;20;27;24;20;8;1;13;195.4;0;0;-19
Josh Jackson;SG;MEM;23;13;6;7;252;105;39;94;41.5;10;38;26.3;17;24;70.8;10;38;48;17;18;11;4;24;215.1;0;0;-12
David Nwaba;SG;BKN;27;20;8;12;268;104;37;71;52.1;12;28;42.9;18;27;66.7;8;37;45;8;8;11;12;32;231;0;0;35
Garrison Mathews;SG;WAS;23;16;7;9;202;93;23;50;46;18;42;42.9;29;32;90.6;6;17;23;10;7;3;1;26;140.6;0;0;47
Deonte Burton;SG;OKC;26;32;19;13;276;89;37;102;36.3;9;44;20.5;6;12;50;6;40;46;11;14;5;10;28;191.7;0;0;-77
Justin James;SG;SAC;23;33;12;21;217;85;33;78;42.3;9;26;34.6;10;21;47.6;6;24;30;16;8;6;9;16;182;0;0;-15
Ryan Broekhoff;SG;DAL;29;17;10;7;180;71;22;59;37.3;20;51;39.2;7;8;87.5;5;38;43;11;6;5;4;15;160.1;0;0;8
Courtney Lee;SG;DAL;34;18;12;6;207;65;25;52;48.1;14;32;43.8;1;2;50;4;19;23;9;5;9;4;21;140.1;0;0;23
CJ Miles;SG;WAS;32;10;4;6;161;64;19;59;32.2;11;35;31.4;15;20;75;4;8;12;12;4;10;4;14;134.4;0;0;-8
Romeo Langford;SG;BOS;20;22;17;5;243;61;21;51;41.2;5;20;25;14;21;66.7;8;14;22;4;7;6;6;25;122.4;0;0;43
Terance Mann;SG;LAC;23;35;22;13;271;56;22;54;40.7;3;12;25;9;12;75;4;29;33;38;14;8;5;36;177.6;0;0;6
Iman Shumpert;SG;BKN;29;13;9;4;241;54;21;64;32.8;8;33;24.2;4;7;57.1;9;25;34;12;10;12;2;21;144.8;0;0;-52
Kadeem Allen;SG;NYK;27;10;3;7;117;50;19;44;43.2;5;16;31.3;7;11;63.6;2;7;9;21;8;5;2;7;105.3;0;0;-21
Jaylen Nowell;SG;MIN;20;12;2;10;125;46;16;47;34;3;24;12.5;11;12;91.7;3;8;11;14;3;0;1;7;80.2;0;0;9
Tyrone Wallace;SG;ATL;25;14;3;11;160;40;14;44;31.8;1;15;6.7;11;17;64.7;3;19;22;13;10;7;1;19;99.9;0;0;-32
Andre Iguodala;SG;MIA;36;9;4;5;170;39;16;34;47.1;6;17;35.3;1;4;25;10;26;36;16;12;3;8;19;127.2;0;0;-17
Dion Waiters;SG;MIA;28;3;1;2;42;28;10;26;38.5;8;17;47.1;0;1;0;0;11;11;3;3;0;2;5;48.7;0;0;12
John Konchar;SG;MEM;23;10;4;6;86;26;12;17;70.6;1;5;20;1;2;50;9;11;20;11;2;6;2;3;88.5;0;0;-11
Malcolm Miller;SG;TOR;26;25;21;4;125;23;8;24;33.3;6;19;31.6;1;6;16.7;1;13;14;8;3;4;2;12;66.8;0;0;52
Yuta Watanabe;SG;MEM;25;12;5;7;82;21;8;22;36.4;2;5;40;3;8;37.5;3;10;13;3;1;2;1;8;49.1;0;0;-2
Charles Brown Jr.;SG;ATL;23;10;1;9;40;20;6;19;31.6;3;9;33.3;5;5;100;2;2;4;2;3;2;2;3;36.8;0;0;28
Melvin Frazier Jr.;SG;ORL;23;14;4;10;48;18;6;17;35.3;4;7;57.1;2;4;50;1;3;4;1;2;4;2;8;40.3;0;0;4
Michael Frazier;SG;HOU;25;8;5;3;66;14;4;11;36.4;2;8;25;4;6;66.7;1;2;3;1;2;2;0;13;23.1;0;0;-27
Naz Mitrou-Long;SG;IND;26;3;2;1;43;14;6;16;37.5;2;11;18.2;0;0;0;0;6;6;7;2;1;1;1;35.7;0;0;18
Dusty Hannahs;SG;MEM;26;2;0;2;13;12;4;9;44.4;2;3;66.7;2;2;100;0;1;1;0;0;0;0;1;13.2;0;0;5
Zach Norvell Jr.;SG;GSW;22;5;2;3;41;10;3;12;25;3;8;37.5;1;1;100;0;6;6;3;3;2;0;4;24.7;0;0;-27
Zhaire Smith;SG;PHI;20;7;3;4;32;8;3;11;27.3;0;3;0;2;4;50;0;2;2;2;2;3;0;4;20.4;0;0;-10
DaQuan Jeffries;SG;SAC;22;6;1;5;19;7;3;7;42.9;1;4;25;0;0;0;1;0;1;1;0;1;0;3;12.7;0;0;1
Khyri Thomas;SG;DET;23;5;2;3;25;7;2;6;33.3;2;5;40;1;2;50;0;0;0;1;1;1;0;3;10.5;0;0;-16
Antonius Cleveland;SG;DAL;26;6;4;2;22;5;2;6;33.3;0;1;0;1;2;50;0;3;3;0;1;1;1;2;13.6;0;0;-11
Devon Hall;SG;OKC;24;5;3;2;20;5;1;5;20;0;2;0;3;4;75;0;1;1;3;1;0;0;1;9.7;0;0;20
Max Strus;SG;CHI;23;2;0;2;6;5;2;3;66.7;0;1;0;1;1;100;1;0;1;0;0;0;0;1;6.2;0;0;15
Brian Bowen II;SG;IND;21;4;3;1;14;4;2;5;40;0;1;0;0;0;0;0;3;3;0;0;0;1;0;10.6;0;0;10
Daryl Macon;SG;MIA;24;4;4;0;14;3;1;3;33.3;1;2;50;0;0;0;0;0;0;1;2;0;0;1;2.5;0;0;0
Marial Shayok;SG;PHI;24;2;1;1;10;3;1;5;20;1;3;33.3;0;0;0;0;3;3;1;1;0;0;0;7.1;0;0;-10
Kyle Guy;SG;SAC;22;2;1;1;4;2;1;2;50;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-3
Malik Newman;SG;CLE;23;1;0;1;4;2;0;2;0;0;1;0;2;2;100;0;0;0;0;1;0;0;0;1;0;0;-3
Paul Watson;SG;TOR;25;5;3;2;26;1;0;8;0;0;4;0;1;2;50;0;4;4;5;0;1;1;1;19.3;0;0;11
J.P. Macura;SG;CLE;24;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Miye Oni;SG;UTA;22;3;2;1;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.2;0;0;-12
Quinndary Weatherspoon;SG;SAS;23;1;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3
Talen Horton-Tucker;SG;LAL;19;2;1;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;6;0;0;-7
William Howard;SG;HOU;26;2;1;1;13;0;0;4;0;0;4;0;0;0;0;0;2;2;1;1;0;0;1;2.9;0;0;-16
Mychal Mulder;SG;GSW;25;3;1;2;87;33;12;28;42.9;6;20;30;3;4;75;2;10;12;1;0;1;1;9;54.9;0;0;3
Donta Hall;PF;DET;22;3;1;2;41;5;1;4;25;0;0;0;3;4;75;5;6;11;2;2;1;1;5;25.2;0;0;-18
