PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
D'Angelo Russell;SG;GSW;23;12;2;10;368;268;94;209;45;33;95;34.7;47;62;75.8;3;42;45;74;40;8;5;21;432;0;0;-116
Markelle Fultz;SG;ORL;21;22;11;11;563;263;109;222;49.1;8;37;21.6;37;47;78.7;10;48;58;85;40;28;4;46;516.1;0;0;39
Terrence Ross;SG;ORL;28;20;10;10;482;260;91;222;41;39;125;31.2;39;45;86.7;6;52;58;20;24;19;6;36;410.6;0;0;-28
Josh Richardson;SG;PHI;26;16;10;6;512;258;93;204;45.6;32;83;38.6;40;50;80;10;45;55;58;37;18;10;47;458;0;0;108
Anfernee Simons;SG;POR;20;24;9;15;514;241;89;212;42;34;100;34;29;39;74.4;7;38;45;36;24;11;3;48;367;0;0;-114
Garrett Temple;SG;BKN;33;23;13;10;638;236;83;200;41.5;51;141;36.2;19;25;76;12;62;74;53;25;22;13;46;484.3;0;0;-5
Marcus Smart;SG;BOS;25;20;15;5;635;235;82;212;38.7;42;126;33.3;29;33;87.9;19;48;67;91;25;26;9;46;531.9;0;0;68
Malik Monk;SG;CHA;21;25;9;16;516;233;89;202;44.1;25;95;26.3;30;36;83.3;7;58;65;54;36;10;6;42;404;0;0;-15
Jeremy Lamb;SG;IND;27;14;10;4;462;224;86;181;47.5;18;58;31;34;39;87.2;8;67;75;39;19;16;8;31;425.5;1;0;70
Gary Harris;SG;DEN;25;21;14;7;668;222;84;203;41.4;32;87;36.8;22;29;75.9;11;54;65;39;20;24;7;45;431.5;0;0;74
Ben McLemore;SG;HOU;26;22;15;7;482;221;72;176;40.9;52;148;35.1;25;29;86.2;8;44;52;20;19;15;4;45;351.4;1;0;144
Jarrett Culver;SG;MIN;20;22;10;12;528;206;81;212;38.2;23;86;26.7;21;48;43.8;23;49;72;53;28;21;11;44;439.9;0;0;-25
Danny Green;SG;LAL;32;24;21;3;607;197;71;164;43.3;47;118;39.8;8;11;72.7;15;76;91;29;23;31;12;58;455.7;0;0;154
Furkan Korkmaz;SG;PHI;22;23;16;7;524;197;71;168;42.3;38;105;36.2;17;21;81;4;49;53;21;18;8;5;37;313.1;0;0;17
Kentavious Caldwell-Pope;SG;LAL;26;24;21;3;576;191;72;160;45;27;71;38;20;24;83.3;11;40;51;42;20;18;4;40;361.2;0;0;100
Wesley Matthews;SG;MIL;33;23;20;3;553;191;65;146;44.5;38;100;38;23;27;85.2;4;50;54;33;19;12;2;27;328.3;0;0;214
Jordan Poole;SG;GSW;20;24;5;19;576;189;59;229;25.8;29;118;24.6;42;49;85.7;4;50;54;49;29;15;6;44;361.3;0;0;-118
Austin Rivers;SG;HOU;27;22;15;7;547;185;67;162;41.4;31;95;32.6;20;28;71.4;17;43;60;34;15;11;4;44;338;0;0;16
Josh Okogie;SG;MIN;21;20;10;10;495;181;56;126;44.4;16;50;32;53;68;77.9;30;74;104;34;31;20;7;46;406.8;0;0;10
Justin Holiday;SG;IND;30;23;15;8;579;180;62;145;42.8;37;90;41.1;19;23;82.6;9;77;86;36;15;23;16;39;439.2;0;0;35
Donte DiVincenzo;SG;MIL;22;20;19;1;421;174;64;152;42.1;26;76;34.2;20;26;76.9;18;68;86;31;22;31;3;34;403.7;0;0;177
Seth Curry;SG;DAL;29;21;14;7;445;172;56;130;43.1;31;81;38.3;29;31;93.5;8;32;40;34;16;12;4;38;303;0;0;89
Bruce Brown;SG;DET;23;23;9;14;606;169;68;159;42.8;13;37;35.1;20;37;54.1;18;78;96;84;41;21;12;63;468.2;0;0;-23
DeAndre' Bembry;SG;ATL;25;23;6;17;588;169;71;145;49;9;36;25;18;37;48.6;25;80;105;63;35;33;11;51;486.5;2;0;-164
Delon Wright;SG;DAL;27;22;16;6;466;165;62;129;48.1;13;37;35.1;28;34;82.4;17;58;75;74;15;25;7;27;447;0;0;113
E'Twaun Moore;SG;NOP;30;16;5;11;326;153;59;140;42.1;21;55;38.2;14;22;63.6;13;38;51;23;11;8;1;27;264.7;0;0;-40
Caris LeVert;SG;BKN;25;9;4;5;284;151;59;140;42.1;13;36;36.1;20;31;64.5;10;35;45;36;31;6;1;20;249;0;0;7
Terence Davis;SG;TOR;22;22;15;7;348;147;54;111;48.6;25;59;42.4;14;15;93.3;13;54;67;43;16;10;6;41;323.9;0;0;84
Kevin Porter Jr.;SG;CLE;19;21;5;16;437;144;55;135;40.7;13;49;26.5;21;27;77.8;8;61;69;40;32;16;4;52;314.8;0;0;-176
Troy Brown Jr.;SG;WAS;20;19;6;13;414;144;60;129;46.5;9;35;25.7;15;21;71.4;27;69;96;40;17;25;3;29;386.2;1;0;-61
Dwayne Bacon;SG;CHA;24;19;5;14;375;128;49;153;32;10;42;23.8;20;29;69;8;42;50;24;19;15;2;32;256;0;0;-99
Alex Caruso;SG;LAL;25;22;20;2;454;125;48;107;44.9;16;46;34.8;13;20;65;3;42;45;44;23;24;7;36;315;0;0;119
Pat Connaughton;SG;MIL;26;21;19;2;381;125;47;94;50;18;52;34.6;13;17;76.5;10;75;85;39;13;6;11;22;323.5;0;0;54
Nickeil Alexander-Walker;SG;NOP;21;19;6;13;274;124;45;139;32.4;23;73;31.5;11;16;68.8;4;41;45;39;23;7;2;26;240.5;0;0;-25
Treveon Graham;SG;MIN;26;21;10;11;472;122;46;134;34.3;12;61;19.7;18;22;81.8;23;52;75;23;13;14;2;49;281.5;0;0;-91
Marko Guduric;SG;MEM;24;22;6;16;335;118;44;113;38.9;17;55;30.9;13;15;86.7;11;35;46;33;24;7;5;22;234.7;0;0;-51
Damyean Dotson;SG;NYK;25;19;3;16;296;117;44;107;41.1;19;62;30.6;10;13;76.9;3;27;30;19;11;9;4;18;209.5;0;0;-58
Jordan McRae;SG;WAS;28;13;4;9;235;116;43;91;47.3;13;33;39.4;17;19;89.5;3;28;31;36;14;8;4;26;229.2;0;0;-3
Marco Belinelli;SG;SAS;33;21;8;13;340;114;39;124;31.5;21;63;33.3;15;21;71.4;1;34;35;32;9;5;0;17;210;0;0;33
Damion Lee;SG;GSW;27;11;2;9;241;110;35;91;38.5;12;35;34.3;28;33;84.8;9;34;43;20;13;8;0;18;202.6;1;0;-20
Malik Beasley;SG;DEN;23;17;11;6;271;109;41;108;38;21;51;41.2;6;7;85.7;5;20;25;18;16;8;2;19;180;0;0;-3
Matisse Thybulle;SG;PHI;22;23;17;6;383;109;36;84;42.9;22;50;44;15;20;75;5;19;24;30;24;34;17;54;311.8;0;0;6
Terrance Ferguson;SG;OKC;21;19;8;11;497;108;39;92;42.4;23;65;35.4;7;9;77.8;11;25;36;19;14;10;6;57;213.7;0;0;-72
Kyle Korver;SG;MIL;38;19;16;3;297;106;34;92;37;29;77;37.7;9;11;81.8;6;24;30;15;16;8;4;19;184.5;0;0;49
Hamidou Diallo;SG;OKC;21;12;4;8;256;105;46;92;50;2;13;15.4;11;18;61.1;14;32;46;10;14;18;4;29;227.2;1;0;11
Kevin Huerter;SG;ATL;21;12;5;7;265;102;35;83;42.2;20;51;39.2;12;15;80;7;31;38;36;17;9;5;23;226.6;0;0;-21
Svi Mykhailiuk;SG;DET;22;18;7;11;304;100;34;82;41.5;27;60;45;5;6;83.3;4;18;22;24;16;6;1;21;167.4;0;0;33
Eric Gordon;SG;HOU;30;9;6;3;265;98;34;110;30.9;21;74;28.4;9;14;64.3;3;14;17;7;12;5;2;21;137.9;0;0;-38
Avery Bradley;SG;LAL;29;10;8;2;274;96;41;84;48.8;8;28;28.6;6;8;75;7;25;32;18;11;10;1;26;183.4;0;0;55
Troy Daniels;SG;LAL;28;19;16;3;271;92;33;90;36.7;23;68;33.8;3;4;75;4;23;27;7;6;7;1;14;152.9;0;0;-4
Grayson Allen;SG;MEM;24;12;2;10;234;91;32;84;38.1;12;39;30.8;15;17;88.2;2;34;36;19;13;5;0;21;164.7;0;0;-41
Landry Shamet;SG;LAC;22;10;7;3;294;91;30;77;39;21;58;36.2;10;10;100;0;15;15;17;12;4;1;31;137.5;0;0;8
Sterling Brown;SG;MIL;24;16;14;2;264;90;32;76;42.1;16;41;39;10;15;66.7;11;65;76;23;16;10;2;22;235.7;0;0;97
Dzanan Musa;SG;BKN;20;18;11;7;278;88;29;90;32.2;8;44;18.2;22;29;75.9;8;39;47;24;22;8;1;16;185.4;0;0;-35
Allonzo Trier;SG;NYK;23;11;1;10;142;83;24;46;52.2;12;27;44.4;23;28;82.1;1;16;17;14;16;2;3;22;123.4;0;0;-69
Wayne Ellington;SG;NYK;32;18;3;15;257;77;26;81;32.1;21;69;30.4;4;6;66.7;1;28;29;16;12;5;2;20;144.8;0;0;-28
Jerome Robinson;SG;LAC;22;19;12;7;243;72;28;85;32.9;11;39;28.2;5;10;50;2;29;31;19;13;7;7;26;166.7;0;0;55
Theo Pinson;SG;BKN;24;14;9;5;209;67;24;89;27;8;42;19;11;12;91.7;7;24;31;32;20;8;0;21;156.2;0;0;-38
Lonnie Walker IV;SG;SAS;20;16;7;9;128;65;27;62;43.5;6;16;37.5;5;13;38.5;6;15;21;8;7;4;2;11;113.2;0;0;-3
Allen Crabbe;SG;ATL;27;11;1;10;212;64;24;62;38.7;11;38;28.9;5;7;71.4;5;24;29;10;5;7;2;10;135.8;0;0;-84
CJ Miles;SG;WAS;32;10;4;6;161;64;19;59;32.2;11;35;31.4;15;20;75;4;8;12;12;4;10;4;14;134.4;0;0;-8
David Nwaba;SG;BKN;26;15;6;9;184;64;24;43;55.8;7;16;43.8;9;16;56.3;7;24;31;5;6;5;9;23;144.7;0;0;14
Rodney McGruder;SG;LAC;28;15;11;4;260;60;23;60;38.3;11;35;31.4;3;8;37.5;11;25;36;12;7;4;3;26;135.2;0;0;15
Denzel Valentine;SG;CHI;26;10;3;7;98;59;22;47;46.8;15;31;48.4;0;0;0;2;17;19;9;2;4;2;11;111.3;0;0;20
Matt Thomas;SG;TOR;25;12;9;3;136;57;20;37;54.1;14;26;53.8;3;5;60;1;12;13;4;4;4;0;12;86.6;0;0;29
Iman Shumpert;SG;BKN;29;12;9;3;226;50;20;59;33.9;7;31;22.6;3;5;60;9;23;32;12;10;12;2;20;138.4;0;0;-50
Terance Mann;SG;LAC;23;19;13;6;166;47;19;39;48.7;2;9;22.2;7;8;87.5;3;19;22;22;12;6;2;21;118.4;0;0;20
Javonte Green;SG;BOS;26;15;12;3;103;45;20;34;58.8;3;10;30;2;5;40;3;12;15;4;3;4;1;11;81;0;0;-24
Gary Trent Jr.;SG;POR;20;11;3;8;93;41;15;33;45.5;11;23;47.8;0;0;0;3;9;12;5;2;2;2;7;72.9;0;0;-23
Justin James;SG;SAC;22;11;4;7;140;40;18;44;40.9;3;14;21.4;1;6;16.7;2;18;20;9;5;4;6;11;102.5;0;0;-17
Tyrone Wallace;SG;ATL;25;14;3;11;160;40;14;44;31.8;1;15;6.7;11;17;64.7;3;19;22;13;10;7;1;19;99.9;0;0;-32
Shake Milton;SG;PHI;23;9;8;1;82;35;12;35;34.3;4;19;21.1;7;9;77.8;1;7;8;7;12;1;0;13;46.1;0;0;-12
Deonte Burton;SG;OKC;25;12;5;7;101;34;13;33;39.4;5;17;29.4;3;4;75;3;18;21;4;4;1;1;11;67.2;0;0;-4
Courtney Lee;SG;DAL;34;7;5;2;62;33;13;22;59.1;7;12;58.3;0;0;0;0;3;3;3;1;0;2;5;46.1;0;0;16
Jacob Evans;SG;GSW;22;3;1;2;43;18;5;12;41.7;4;8;50;4;4;100;1;4;5;2;1;0;0;2;26;0;0;-12
Malcolm Miller;SG;TOR;26;8;8;0;48;18;6;11;54.5;5;10;50;1;4;25;0;5;5;4;2;0;1;5;31;0;0;-4
Naz Mitrou-Long;SG;IND;26;3;2;1;43;14;6;16;37.5;2;11;18.2;0;0;0;0;6;6;7;2;1;1;1;35.7;0;0;18
Ryan Broekhoff;SG;DAL;29;4;4;0;25;12;4;8;50;4;5;80;0;0;0;0;5;5;3;1;1;0;1;24.5;0;0;17
Charles Brown Jr.;SG;ATL;22;4;0;4;16;7;1;3;33.3;1;1;100;4;4;100;2;1;3;0;0;0;1;0;13.6;0;0;10
Yuta Watanabe;SG;MEM;25;3;0;3;11;7;3;5;60;1;1;100;0;0;0;0;2;2;0;0;0;1;1;12.4;0;0;5
Devon Hall;SG;OKC;24;4;2;2;19;5;1;5;20;0;2;0;3;4;75;0;1;1;3;1;0;0;1;9.7;0;0;22
Max Strus;SG;CHI;23;2;0;2;6;5;2;3;66.7;0;1;0;1;1;100;1;0;1;0;0;0;0;1;6.2;0;0;15
Daryl Macon;SG;MIA;24;3;3;0;13;3;1;3;33.3;1;2;50;0;0;0;0;0;0;1;2;0;0;1;2.5;0;0;2
Jaylen Nowell;SG;MIN;20;2;0;2;15;3;1;4;25;0;3;0;1;1;100;0;1;1;3;1;0;0;1;7.7;0;0;-10
Brian Bowen II;SG;IND;21;3;2;1;10;2;1;4;25;0;1;0;0;0;0;0;1;1;0;0;0;1;0;6.2;0;0;3
DaQuan Jeffries;SG;SAC;22;2;0;2;11;2;1;1;100;0;0;0;0;0;0;1;0;1;1;0;0;0;1;4.7;0;0;5
Melvin Frazier Jr.;SG;ORL;23;4;2;2;11;2;1;6;16.7;0;1;0;0;0;0;1;0;1;1;0;0;0;1;4.7;0;0;-9
Khyri Thomas;SG;DET;23;2;1;1;6;1;0;0;0;0;0;0;1;2;50;0;0;0;0;0;0;0;0;1;0;0;-4
Timothe Luwawu-Cabarrot;SG;BKN;24;2;0;2;6;1;0;2;0;0;1;0;1;2;50;0;0;0;0;0;0;0;0;1;0;0;-2
Garrison Mathews;SG;WAS;23;2;1;1;14;0;0;2;0;0;2;0;0;0;0;0;1;1;2;1;0;0;3;3.2;0;0;8
John Konchar;SG;MEM;23;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3
Miye Oni;SG;UTA;22;3;2;1;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.2;0;0;-12
Romeo Langford;SG;BOS;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zach Norvell Jr.;SG;LAL;21;2;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1.2;0;0;-4
Ty Jerome;PG;PHX;22;4;2;2;52;17;6;17;35.3;3;6;50;2;2;100;0;7;7;12;6;8;0;7;61.4;0;0;-30
Ian Mahinmi;C;WAS;33;2;1;1;31;16;6;9;66.7;0;0;0;4;6;66.7;5;6;11;2;3;0;3;7;38.2;0;0;23
Kadeem Allen;SG;NYK;26;1;0;1;16;9;3;6;50;3;4;75;0;0;0;0;0;0;2;1;1;0;1;14;0;0;-5
Naz Reid;F;MIN;20;1;0;1;3;3;1;2;50;1;2;50;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2
Luguentz Dort;G;OKC;20;2;2;0;27;2;1;5;20;0;3;0;0;2;0;0;4;4;0;0;1;0;6;9.8;0;0;2
BJ Johnson;SF;ORL;23;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7
Brandon Goodwin;PG;ATL;24;2;1;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;-2;0;0;-9
Talen Horton-Tucker;SG;LAL;19;1;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1.5;0;0;0
